timestamp,value,quality,dd6_stage_m,interp_dd6_discharge
2019-09-17 10:12:44+00:00,16.75,,5.105399836627205,1457.1416571939722
2019-09-17 20:27:44+00:00,17.04,,5.193791833798661,1516.7826624052802
2019-09-17 20:57:44+00:00,16.7,,5.090159837114885,1446.9393691909454
2019-09-17 21:42:44+00:00,16.9,,5.151119835164165,1487.7485212030524
2019-09-17 22:12:44+00:00,17.07,,5.202935833506054,1523.2548410733707
2019-09-18 01:57:44+00:00,17.19,,5.239511832335622,1549.143555745732
2019-09-18 03:57:43+00:00,17.07,,5.202935833506054,1523.2548410733707
2019-09-18 04:57:43+00:00,17.22,,5.2486558320430134,1555.615734413822
2019-09-18 05:27:43+00:00,17.42,,5.309615830092294,1598.7635922010913
2019-09-18 05:43:03+00:00,17.69,,5.391911827458822,1657.0132002139035
2019-09-18 05:57:43+00:00,18.22,,5.553455822289413,1773.8596183329153
2019-09-18 06:12:43+00:00,18.62,,5.675375818387974,1864.7091548897308
2019-09-18 06:27:43+00:00,18.94,,5.772911815266823,1937.388784135183
2019-09-18 06:42:43+00:00,19.24,,5.864351812340741,2008.1913386303308
2019-09-18 07:12:43+00:00,19.64,,5.9862718084393025,2103.4832232369913
2019-09-18 07:27:43+00:00,19.76,,6.022847807268871,2132.0707886189894
2019-09-18 07:57:43+00:00,19.91,,6.06856780580583,2167.805245346486
2019-09-18 08:42:43+00:00,20.06,,6.11428780434279,2204.19085322366
2019-09-18 09:42:43+00:00,20.21,,6.1600078028797505,2241.5532051895652
2019-09-18 11:12:43+00:00,20.41,,6.220967800929031,2291.369674477438
2019-09-18 11:42:43+00:00,20.58,,6.272783799270918,2333.71367337213
2019-09-18 12:57:43+00:00,20.73,,6.318503797807879,2371.076025338035
2019-09-18 16:42:43+00:00,20.86,,6.35812779653991,2403.4567303751514
2019-09-18 17:42:43+00:00,21.06,,6.41908779458919,2453.910454784695
2019-09-18 19:13:13+00:00,21.38,,6.516623791468039,2537.015537693333
2019-09-18 19:42:43+00:00,21.98,,6.699503785615879,2692.8375681470284
2019-09-18 19:57:43+00:00,22.2,,6.766559783470087,2752.0539123568483
2019-09-18 20:12:43+00:00,22.35,,6.812279782007048,2792.570625248314
2019-09-18 20:28:13+00:00,22.53,,6.867143780251399,2841.1906807180717
2019-09-18 20:42:43+00:00,23.0,,7.010399775667207,2968.143047777996
2019-09-18 20:57:43+00:00,23.58,,7.187183770010119,3130.730137091593
2019-09-18 21:12:43+00:00,23.97,,7.3060557662062156,3240.055943580068
2019-09-18 21:27:43+00:00,24.17,,7.3670157642554965,3297.825278802044
2019-09-18 21:57:43+00:00,24.32,,7.4127357627924555,3341.3779248328583
2019-09-18 22:12:53+00:00,24.47,,7.458455761329415,3384.9305708636734
2019-09-19 01:27:43+00:00,24.7,,7.528559759086088,3451.711294777591
2019-09-19 01:43:02+00:00,24.87,,7.580375757427976,3501.070960279182
2019-09-19 02:12:43+00:00,25.02,,7.626095755964935,3544.820759421247
2019-09-19 02:42:43+00:00,25.17,,7.671815754501896,3589.8521129347446
2019-09-19 03:12:43+00:00,25.35,,7.726679752746248,3643.8897371509406
2019-09-19 04:12:52+00:00,25.59,,7.799831750405384,3715.939902772535
2019-09-19 04:42:43+00:00,25.79,,7.860791748454663,3775.9817074571965
2019-09-19 05:12:43+00:00,25.97,,7.915655746699016,3830.0193316733926
2019-09-19 06:12:42+00:00,26.34,,8.028431743090184,3944.3942289031565
2019-09-19 08:27:42+00:00,26.47,,8.068055741822215,3984.6822362488397
2019-09-19 11:57:42+00:00,26.24,,7.997951744065544,3913.403454021861
2019-09-19 13:57:42+00:00,26.12,,7.961375745235976,3876.214524164307
2019-09-19 15:27:42+00:00,25.99,,7.9217517465039435,3836.0235121418586
2019-09-19 16:42:42+00:00,25.87,,7.885175747674376,3799.9984293310617
2019-09-19 17:42:42+00:00,25.74,,7.845551748942343,3760.9712562860304
2019-09-19 18:42:42+00:00,25.59,,7.799831750405384,3715.939902772535
2019-09-19 19:27:42+00:00,25.47,,7.763255751575816,3679.9148199617375
2019-09-19 20:12:42+00:00,25.35,,7.726679752746248,3643.8897371509406
2019-09-19 20:57:42+00:00,25.22,,7.6870557540142155,3604.8625641059093
2019-09-19 21:42:42+00:00,25.07,,7.641335755477256,3559.831210592413
2019-09-19 22:12:42+00:00,25.0,,7.6199997561600075,3538.816586839221
2019-09-19 22:42:42+00:00,24.87,,7.580375757427976,3501.070960279182
2019-09-19 23:27:42+00:00,24.72,,7.534655758891016,3457.518314248366
2019-09-19 23:57:42+00:00,24.6,,7.498079760061448,3422.6761974237143
2019-09-20 00:42:41+00:00,24.42,,7.443215761817096,3370.413022186736
2019-09-20 01:27:42+00:00,24.25,,7.391399763475207,3321.0533566851445
2019-09-20 02:12:42+00:00,24.07,,7.336535765230856,3268.7901814481665
2019-09-20 02:42:42+00:00,23.95,,7.299959766401288,3234.4494919652743
2019-09-20 03:12:42+00:00,23.82,,7.260335767669256,3198.0075564691165
2019-09-20 03:57:42+00:00,23.68,,7.217663769034759,3158.7623951655614
2019-09-20 04:42:42+00:00,23.53,,7.1719437704977995,3116.7140080546096
2019-09-20 05:27:41+00:00,23.38,,7.126223771960839,3074.665620943658
2019-09-20 06:27:41+00:00,23.23,,7.08050377342388,3032.617233832707
2019-09-20 07:27:41+00:00,23.08,,7.034783774886919,2990.5688467217547
2019-09-20 08:27:41+00:00,22.93,,6.989063776349959,2949.2352484286453
2019-09-20 09:27:41+00:00,22.8,,6.949439777617927,2914.1207639227086
