Unnamed: 0,Time,Discharge_NWM,interp_nwm_stage,nwm_stage_ft
0,2019-09-17 00:00:00,0.7499999832361937,0.2779529976886264,0.9119193129367531
1,2019-09-17 01:00:00,0.7499999832361937,0.2779529976886264,0.9119193129367531
2,2019-09-17 02:00:00,0.7599999830126762,0.2784648880255484,0.9135987432297402
3,2019-09-17 03:00:00,0.7599999830126762,0.2784648880255484,0.9135987432297402
4,2019-09-17 04:00:00,0.7599999830126762,0.2784648880255484,0.9135987432297402
5,2019-09-17 05:00:00,0.7599999830126762,0.2784648880255484,0.9135987432297402
6,2019-09-17 06:00:00,0.7599999830126762,0.2784648880255484,0.9135987432297402
7,2019-09-17 07:00:00,0.7599999830126762,0.2784648880255484,0.9135987432297402
8,2019-09-17 08:00:00,0.7599999830126762,0.2784648880255484,0.9135987432297402
9,2019-09-17 09:00:00,0.7599999830126762,0.2784648880255484,0.9135987432297402
10,2019-09-17 10:00:00,0.7599999830126762,0.2784648880255484,0.9135987432297402
11,2019-09-17 11:00:00,0.7599999830126762,0.2784648880255484,0.9135987432297402
12,2019-09-17 12:00:00,0.7599999830126762,0.2784648880255484,0.9135987432297402
13,2019-09-17 13:00:00,0.7599999830126762,0.2784648880255484,0.9135987432297402
14,2019-09-17 14:00:00,0.7599999830126762,0.2784648880255484,0.9135987432297402
15,2019-09-17 15:00:00,0.7699999827891588,0.2789767783624705,0.9152781735227277
16,2019-09-17 16:00:00,0.7699999827891588,0.2789767783624705,0.9152781735227277
17,2019-09-17 17:00:00,0.7699999827891588,0.2789767783624705,0.9152781735227277
18,2019-09-17 18:00:00,0.7699999827891588,0.2789767783624705,0.9152781735227277
19,2019-09-17 19:00:00,0.7799999825656414,0.27948866869939254,0.916957603815715
20,2019-09-17 20:00:00,0.7599999830126762,0.2784648880255484,0.9135987432297402
21,2019-09-17 21:00:00,0.7599999830126762,0.2784648880255484,0.9135987432297402
22,2019-09-17 22:00:00,0.7699999827891588,0.2789767783624705,0.9152781735227277
23,2019-09-17 23:00:00,0.7699999827891588,0.2789767783624705,0.9152781735227277
24,2019-09-18 00:00:00,0.7699999827891588,0.2789767783624705,0.9152781735227277
25,2019-09-18 01:00:00,0.7699999827891588,0.2789767783624705,0.9152781735227277
26,2019-09-18 02:00:00,0.7699999827891588,0.2789767783624705,0.9152781735227277
27,2019-09-18 03:00:00,0.7699999827891588,0.2789767783624705,0.9152781735227277
28,2019-09-18 04:00:00,1.1299999747425318,0.2974048304916644,0.9757376640702722
29,2019-09-18 05:00:00,1.2299999725073576,0.30252373386088494,0.9925319670001457
30,2019-09-18 06:00:00,1.2599999718368051,0.30405940487165106,0.9975702578791077
31,2019-09-18 07:00:00,1.289999971166253,0.30559507588241724,1.0026085487580698
32,2019-09-18 08:00:00,1.3199999704957008,0.3071307468931834,1.007646839637032
33,2019-09-18 09:00:00,1.50999996624887,0.3168566632947024,1.0395560152037915
34,2019-09-18 10:00:00,1.459999967366457,0.31429721161009216,1.0311588637388547
35,2019-09-18 11:00:00,1.459999967366457,0.31429721161009216,1.0311588637388547
36,2019-09-18 12:00:00,1.50999996624887,0.3168566632947024,1.0395560152037915
37,2019-09-18 13:00:00,1.5699999649077654,0.3199280053162347,1.0496325969617155
38,2019-09-18 14:00:00,0.429999990388751,0.2615725069071207,0.8581775435611578
39,2019-09-18 15:00:00,0.429999990388751,0.2615725069071207,0.8581775435611578
40,2019-09-18 16:00:00,0.8799999803304672,0.2846075720686131,0.9337519067455886
41,2019-09-18 17:00:00,0.8999999798834324,0.2856313527424572,0.9371107673315633
42,2019-09-18 18:00:00,0.8799999803304672,0.2846075720686131,0.9337519067455886
43,2019-09-18 19:00:00,1.8599999584257605,0.3347728250869743,1.0983360754583489
44,2019-09-18 20:00:00,1.8699999582022429,0.3352847154238963,1.1000155057513359
45,2019-09-18 21:00:00,2.229999950155616,0.3537127675530902,1.1604749962988805
46,2019-09-18 22:00:00,1.9999999552965164,0.341939289803883,1.1218480995601714
47,2019-09-18 23:00:00,2.029999954625964,0.3434749608146492,1.1268863904391335
48,2019-09-19 00:00:00,2.139999952167273,0.3491057545207918,1.1453601236619946
49,2019-09-19 01:00:00,2.70999993942678,0.3782835037253488,1.2410876503622734
50,2019-09-19 02:00:00,2.70999993942678,0.3782835037253488,1.2410876503622734
51,2019-09-19 03:00:00,2.559999942779541,0.370605148671518,1.215896195967463
52,2019-09-19 04:00:00,2.6499999407678843,0.3752121617038165,1.2310110686043494
53,2019-09-19 05:00:00,2.9499999340623617,0.39056887181147804,1.2813939773939695
54,2019-09-19 06:00:00,8.219999816268682,0.6369011767601991,2.0895708567619313
55,2019-09-19 07:00:00,3.929999912157655,0.4407341248298393,1.44597814610673
56,2019-09-19 08:00:00,5.269999882206321,0.5093274299773944,1.6710218053670347
57,2019-09-19 09:00:00,10.519999764859676,0.7002557237735307,2.2974269887851504
58,2019-09-19 10:00:00,7.289999837055802,0.6112839034026345,2.0055246816394994
59,2019-09-19 11:00:00,7.949999822303653,0.6294639038499384,2.065170354307032
60,2019-09-19 12:00:00,16.909999622032046,0.8762711826497002,2.874905546884442
61,2019-09-19 13:00:00,42.06999905966222,1.2532774452904007,4.111802773606558
62,2019-09-19 14:00:00,24.97999944165349,1.0132085683990684,3.3241751995463993
63,2019-09-19 15:00:00,10.29999976977706,0.6941957236244295,2.277545097895973
64,2019-09-19 16:00:00,8.349999813362956,0.6404820859392135,2.1013192468328095
65,2019-09-19 17:00:00,8.709999805316329,0.6503984498195611,2.1338532501060086
