,Time,Inflow_1,Inflow_2,Inflow_3
68,2019-09-19 20:00:00,35.59562910077875,23.704759401167394,6.958449824214767
69,2019-09-19 21:00:00,25.45723935689602,15.133889617685782,4.509359886083985
70,2019-09-19 22:00:00,17.052879569208017,7.3244698149683245,2.508389936632739
71,2019-09-19 23:00:00,13.811859651083067,6.313339840511617,2.118539946481178
72,2019-09-20 00:00:00,11.426289711347636,5.187609868949949,1.6608299580439052
73,2019-09-20 01:00:00,7.848789801722887,2.879299927262764,1.0663899730607227
74,2019-09-20 02:00:00,6.001079848399968,1.8812799524748698,0.752709980984946
75,2019-09-20 03:00:00,5.654929857144453,1.6761099576578995,0.8802399777632671
76,2019-09-20 04:00:00,4.057619897495897,1.164649970578466,0.6689499831009016
77,2019-09-20 05:00:00,3.8241399033940975,1.161659970654,0.621409984301863
78,2019-09-20 06:00:00,3.0873199220077363,0.9759499753454292,0.5154999869773746
79,2019-09-20 07:00:00,2.4920099370465323,0.6887199826014694,0.3876099902081477
80,2019-09-20 08:00:00,2.104809946828027,0.5394299863728516,0.3129199920949758
81,2019-09-20 09:00:00,1.9736699501409019,0.4539599885320055,0.2642599933242309
82,2019-09-20 10:00:00,1.6570099581404063,0.3954699900095873,0.2244599943296634
83,2019-09-20 11:00:00,1.4691299628866543,0.3535699910680702,0.1992999949652585
84,2019-09-20 12:00:00,1.3227299665850296,0.32115999188681577,0.1869399952774983
85,2019-09-20 13:00:00,1.20514996955535,0.29938999243677233,0.1786099954879317
86,2019-09-20 14:00:00,1.1139099718602663,0.2873399927411809,0.1720799956528935
87,2019-09-20 15:00:00,1.4276799639337696,0.307909992221539,0.1777399955099099
88,2019-09-20 16:00:00,1.6985499570910176,0.5913499850612424,0.2434199938506935
89,2019-09-20 17:00:00,1.4007499646140789,0.48260998780824577,0.2323599941300926
90,2019-09-20 18:00:00,1.1589099707234707,0.39868998992824334,0.191949995150935
91,2019-09-20 19:00:00,1.0856299725746792,0.3717599906085523,0.1772299955227935
92,2019-09-20 20:00:00,1.0123499744258877,0.3479299912105487,0.170139995701902
93,2019-09-20 21:00:00,1.4831299625329843,0.5784899853861132,0.3029499923468393
94,2019-09-20 22:00:00,1.6375399586322603,0.8130899794596187,0.4088399896718327
