,Time,Model_I1,Model_I2,Model_I3,Model_O1,Model_O2,Model_O3
40,2019-09-17 10:00:00,0.4791199878964106,0.2235399943529046,0.8019609545780492,0.4743635959573413,0.21132736155793533,0.8076421483609553
41,2019-09-17 10:15:00,0.5076324871761242,0.2235274943532203,0.8640489816004736,0.5117849476964018,0.235434036855446,0.8574631718194169
42,2019-09-17 10:30:00,0.5361449864558377,0.2235149943535361,0.8609183328199957,0.5316149946098737,0.21191334117564306,0.8673901825997934
43,2019-09-17 10:45:00,0.5646574857355513,0.2235024943538518,0.9213528307244816,0.5685892996536914,0.23481353405045824,0.9140243180820223
44,2019-09-17 11:00:00,0.5931699850152649,0.2234899943541676,0.9198337880385323,0.5888550324935655,0.21246875853878147,0.9270023102665588
45,2019-09-17 11:15:00,0.564582485737446,0.2234574943549886,0.9211552649225923,0.5692721108328209,0.23420315706261843,0.914146016731478
46,2019-09-17 11:30:00,0.5359949864596271,0.2234249943558096,0.8617140144427199,0.531908866688294,0.21295515070630547,0.8695495385135419
47,2019-09-17 11:45:00,0.5074074871818082,0.2233924943566306,0.8614948236175269,0.5118740948387468,0.23360073170969217,0.8538614883676499
48,2019-09-17 12:00:00,0.4788199879039893,0.2233599943574516,0.8035551764049987,0.47495121804330975,0.21341396127163328,0.8119736195676842
49,2019-09-17 12:15:00,0.4787874879048102,0.2239474943426102,0.8317882074772022,0.4825584915800681,0.23363471881730963,0.823106223976425
50,2019-09-17 12:30:00,0.4787549879056312,0.2245349943277687,0.8061666773372178,0.4750803671172068,0.21508631315041762,0.815061422739577
51,2019-09-17 12:45:00,0.4787224879064522,0.2251224943129272,0.8330342552294744,0.4823042764073095,0.23432498176280264,0.8239110945390277
52,2019-09-17 13:00:00,0.4786899879072732,0.2257099942980857,0.8087435578732458,0.475199773780223,0.2167337870438916,0.8180458298550091
53,2019-09-17 13:15:00,1.6444299584582038,1.5642824604829002,3.3223128892792397,1.628081559529004,1.5504288333829928,3.2707975982816047
54,2019-09-17 13:30:00,2.810169929009134,2.9028549266677146,5.87092146821789,2.8063529506608043,2.89377352187173,5.8780913918711555
55,2019-09-17 13:45:00,3.975909899560065,4.241427392852529,8.38538046589865,3.959879960814059,4.227713010081125,8.335928482706702
56,2019-09-17 14:00:00,5.141649870110996,5.579999859037343,10.933121967737613,5.137522524587573,5.570819448828461,10.938295493712456
57,2019-09-17 14:15:00,5.054709872307285,4.938997375230429,10.269957128725704,5.060205263570574,4.958846871493523,10.276114053529275
58,2019-09-17 14:30:00,4.967769874503574,4.297994891423514,9.530458132108109,4.963887070969637,4.289541068136837,9.536945685396494
59,2019-09-17 14:45:00,4.880829876699863,3.656992407616599,8.86535807538569,4.886086940503478,3.676116142540549,8.87026694099923
60,2019-09-17 15:00:00,4.793889878896152,3.015989923809684,8.127745234893421,4.790239346221524,3.008225896990209,8.135417378875584
61,2019-09-17 15:15:00,6.365412339196155,5.49264986124399,12.489441145120157,6.342345435151567,5.458433227365667,12.40830389230323
62,2019-09-17 15:30:00,7.936934799496158,7.969309798678296,16.941745457995722,7.932790839827875,7.960909644643693,16.94563773193096
63,2019-09-17 15:45:00,9.50845725979616,10.445969736112602,21.305739747773945,9.485871243316854,10.4124410400117,21.228247799879036
64,2019-09-17 16:00:00,11.079979720096164,12.922629673546908,25.755803982112415,11.075367093627287,12.9136269331185,25.756181122910753
65,2019-09-17 16:15:00,10.384102237675508,11.195099717187986,23.415007919721518,10.400387170159005,11.233225794564332,23.454171233176552
66,2019-09-17 16:30:00,9.68822475525485,9.467569760829065,20.939860335782406,9.684143197104154,9.459737184048523,20.943488898298618
67,2019-09-17 16:45:00,8.992347272834195,7.740039804470143,18.595657568554763,9.00811463300444,7.776977981289039,18.631709356098707
68,2019-09-17 17:00:00,8.29646979041354,6.012509848111222,16.123830306633224,8.292892651544271,6.005787701196122,16.130435501868742
69,2019-09-17 17:15:00,7.567659808824828,5.43965986258263,14.683309320589906,7.583493509473563,5.455968352643423,14.701198679517985
70,2019-09-17 17:30:00,6.838849827236118,4.866809877054038,13.158974217753613,6.835765974779907,4.8606632799207,13.167280696290662
71,2019-09-17 17:45:00,6.110039845647407,4.293959891525446,11.716326963878432,6.1253927957388905,4.309691700506449,11.732594043898859
72,2019-09-17 18:00:00,5.381229864058696,3.721109905996855,10.19406418776515,5.378614544876823,3.7155096706751505,10.2039168530786
73,2019-09-17 18:15:00,5.10023237115729,3.165272420038491,9.265995542936475,5.107541874846995,3.180168692803038,9.272065502015604
74,2019-09-17 18:30:00,4.819234878255884,2.6094349340801277,8.277848044348811,4.81687177795769,2.604346288031416,8.288619487062958
75,2019-09-17 18:45:00,4.538237385354478,2.053597448121764,7.348255907886307,4.54530107978273,2.0679798466706067,7.3534560921863
76,2019-09-17 19:00:00,4.257239892453072,1.4977599621634,6.361593267838664,4.25511635468142,1.49315692865101,6.373187376458295
77,2019-09-17 19:15:00,3.925757400827024,1.3220874666012603,5.810481580080278,3.93344293539398,1.3295611585167426,5.808488235090644
78,2019-09-17 19:30:00,3.594274909200976,1.146414971039121,5.21615108914275,3.5924006487521756,1.1421154525576982,5.228130875015846
79,2019-09-17 19:45:00,3.262792417574928,0.9707424754769816,4.663943022113093,3.2702350096875654,0.9779155229293303,4.661592285167836
80,2019-09-17 20:00:00,2.93130992594888,0.7950699799148422,4.070681097308427,2.929672434073472,0.7910586720754358,4.0829911760568525
81,2019-09-17 20:15:00,2.7431999307009383,0.7177074818691833,3.815357313632455,2.7479827605541534,0.7229345617795879,3.8076709276720333
82,2019-09-17 20:30:00,2.555089935452997,0.6403449838235244,3.529112233447699,2.5536156027996952,0.6365666392100956,3.5414379604241777
83,2019-09-17 20:45:00,2.366979940205056,0.5629824857778657,3.2730041308457403,2.371603757190956,0.5679803820776822,3.265315738476331
84,2019-09-17 21:00:00,2.178869944957114,0.4856199877322068,2.9875234752819675,2.177550584187384,0.4820628993782868,2.9998382483899637
85,2019-09-17 21:15:00,3.657004907616283,3.2211374186272224,7.337992409445222,3.6332482405587068,3.17841418218273,7.252519732155076
86,2019-09-17 21:30:00,5.135139870275452,5.956654849522238,11.810143421391194,5.133250311687789,5.952143128012131,11.81792612898789
87,2019-09-17 21:45:00,6.613274832934621,8.692172280417253,16.16369836877896,6.590073873294597,8.650454518805597,16.08259083608141
88,2019-09-17 22:00:00,8.09140979559379,11.427689711312269,20.632841632931267,8.088978651745347,11.422273009519666,20.6364205667318
89,2019-09-17 22:15:00,6.88232982613772,9.09539227023106,17.018261686732757,6.9051833683523975,9.14021584295693,17.07581572419056
90,2019-09-17 22:30:00,5.67324985668165,6.76309482914985,13.254515066452306,5.671461270929769,6.7589188163419385,13.261980378825681
91,2019-09-17 22:45:00,4.46416988722558,4.43079738806864,9.636152418674143,4.4863972006311705,4.474347735105201,9.689982407663027
92,2019-09-17 23:00:00,3.25508991776951,2.098499946987431,5.876092574633293,3.253911646514369,2.0955009414239796,5.887125337437826
93,2019-09-17 23:15:00,3.008139924007992,1.8663174528528543,5.359294873353907,3.013472068110428,1.8731903171831799,5.357269166521252
94,2019-09-17 23:30:00,2.761189930246473,1.6341349587182776,4.810144937702467,2.760177107757022,1.631382840519791,4.821393265361997
95,2019-09-17 23:45:00,2.514239936484955,1.401952464583701,4.29252665495288,2.5194108363605157,1.408578327801356,4.290304701707609
96,2019-09-18 00:00:00,2.2672899427234365,1.1697699704491242,3.744176487507389,2.2664342667717206,1.1672522285793054,3.755602583996491
97,2019-09-18 00:15:00,2.1107849466770854,1.0546624733569845,3.4718667609578127,2.114270378306389,1.0590763901926727,3.465328819722106
98,2019-09-18 00:30:00,1.9542799506307345,0.9395549762648444,3.177295834376636,1.9535345949660594,0.937211246649439,3.188642813935407
99,2019-09-18 00:45:00,1.7977749545843835,0.8244474791727043,2.904421497400968,1.8011528694889873,0.828688634848455,2.8979702039581343
100,2019-09-18 01:00:00,1.6412699585380324,0.7093399820805644,2.610400861006763,1.6406293872824653,0.7071614803583847,2.6216540945170586
101,2019-09-18 01:15:00,1.5470724609176614,0.647502483642711,2.45370246372517,1.549292643332654,0.6506798268022754,2.4453805853065718
102,2019-09-18 01:30:00,1.4528749632972904,0.5856649852048577,2.280778394184093,1.4523070921902914,0.5836213081792332,2.291809772712068
103,2019-09-18 01:45:00,1.3586774656769192,0.5238274867670042,2.123668514123578,1.3608267954675315,0.52687172461715,2.1155698197624835
104,2019-09-18 02:00:00,1.2644799680565482,0.4619899883291508,1.951145492140688,1.2639811490007549,0.46007434887670934,1.9619525674316567
105,2019-09-18 02:15:00,1.2205949691651763,0.4451099887555754,1.8916931070528638,1.2218246095292122,0.4472685031470006,1.8821638134980625
106,2019-09-18 02:30:00,1.1767099702738049,0.428229989182,1.8207823944461317,1.1762550764457964,0.42641732351025746,1.8312678208460773
107,2019-09-18 02:45:00,1.1328249713824332,0.4113499896084246,1.7610394731615648,1.1340118027876658,0.41340767577039417,1.751828587101356
108,2019-09-18 03:00:00,1.0889399724910616,0.3944699900348493,1.6904119299292648,1.0885267997205468,0.3927551354917861,1.7005822325303943
109,2019-09-18 03:15:00,2.5349324359622187,2.816169928857561,5.919856713957856,2.510837166642161,2.776949563283126,5.8385180159798935
110,2019-09-18 03:30:00,3.980924899433376,5.237869867680274,10.270158011793303,3.9799098950702727,5.235238143374824,10.275969234671134
111,2019-09-18 03:45:00,5.426917362904533,7.659569806502986,14.502668095769723,5.403408630869608,7.621309502236272,14.425526288422699
112,2019-09-18 04:00:00,6.87290982637569,10.0812697453257,18.849981839459673,6.87132319036166,10.077768697118536,18.85175293931726
113,2019-09-18 04:15:00,5.701332355972227,7.968404798701158,15.232034496762088,5.722727486048794,8.007637048648668,15.291407440575712
114,2019-09-18 04:30:00,4.529754885568764,5.8555398520766175,11.484294593273903,4.528752283694526,5.853092337429605,11.489716757021995
115,2019-09-18 04:45:00,3.3581774151653008,3.742674905452077,7.863055697672393,3.3790033531240113,3.780822362313466,7.918925652356126
116,2019-09-18 05:00:00,2.186599944761838,1.6298099588275363,4.118523872767797,2.186152070162868,1.628361810284868,4.1273061115688465
117,2019-09-18 05:15:00,2.0255624488299877,1.480727462593677,3.8058111768683736,2.0287272319542504,1.4846789523008956,3.8025324372528635
118,2019-09-18 05:30:00,1.8645249528981367,1.3316449663598178,3.4753004349292325,1.8641688865369426,1.3303315554858948,3.484077718484622
119,2019-09-18 05:45:00,1.703487456966286,1.1825624701259585,3.162136304739345,1.7065627649695994,1.1863785465701835,3.1588700185776357
120,2019-09-18 06:00:00,1.542449961034435,1.033479973892099,2.8320655467651568,1.5421810959687108,1.032294457303717,2.8408232619718166
121,2019-09-18 06:15:00,1.523829961504816,0.9562149758439772,2.734399416161048,1.524407453151579,0.9586894693579041,2.7275129150806787
122,2019-09-18 06:30:00,1.5052099619751966,0.8789499777958552,2.6278337150923585,1.5049626053180336,0.8778561159639243,2.6363454298409477
123,2019-09-18 06:45:00,1.4865899624455774,0.8016849797477332,2.5299420074552423,1.4871464922755788,0.8040680212104276,2.523299084722659
124,2019-09-18 07:00:00,1.4679699629159582,0.7244199816996113,2.423596165719168,1.4677430353742589,0.7234131362168376,2.43186675943347
125,2019-09-18 07:15:00,1.4317124638319,0.7756099804064431,2.4377846598356236,1.432547897469504,0.7757367681637776,2.429483961865449
126,2019-09-18 07:30:00,1.3954549647478416,0.826799979113275,2.447637581657243,1.3952550349222907,0.8258225524583395,2.4555616146168937
127,2019-09-18 07:45:00,1.359197465663783,0.8779899778201069,2.4617160779402303,1.3600065876764584,0.8780894959128882,2.4537550193721938
128,2019-09-18 08:00:00,1.3229399665797248,0.9291799765269388,2.4716762068324103,1.322765679723475,0.9282305326837812,2.4792673935426395
129,2019-09-18 08:15:00,1.2371274687475309,0.826332479125085,2.2823136346338555,1.2387511581126125,0.8290074819413586,2.2781126632543485
130,2019-09-18 08:30:00,1.1513149709153367,0.7234849817232314,2.082242311589273,1.151186375912866,0.7226259409417918,2.0897156301163715
131,2019-09-18 08:45:00,1.0655024730831428,0.6206374843213778,1.8926081800972063,1.0670816317585794,0.6232215534492812,1.8885266771386091
132,2019-09-18 09:00:00,0.9796899752509488,0.517789986919524,1.6928015299577368,0.9796047792825786,0.517016755631082,1.7001539366588565
133,2019-09-18 09:15:00,0.9377749763098108,0.4779649879255881,1.6098189135527936,0.9385681293088011,0.4793982890905945,1.6040541498383085
134,2019-09-18 09:30:00,0.8958599773686727,0.4381399889316523,1.5207442048377853,0.8957971028259739,0.43742210674909154,1.5278672133212121
135,2019-09-18 09:45:00,0.8539449784275347,0.3983149899377164,1.437607124471433,0.8547163772538049,0.39969325184558635,1.4320685564839004
136,2019-09-18 10:00:00,0.8120299794863967,0.3584899909437806,1.3486829633022526,0.8119883062790294,0.35782466154185966,1.3555829635645738
137,2019-09-18 10:15:00,0.801947479741102,0.3512924911256048,1.3304663392521392,0.8021589111872083,0.3520674325171281,1.3240487664898004
138,2019-09-18 10:30:00,0.7918649799958073,0.3440949913074289,1.3089057822534724,0.7918297389206786,0.3434660477185515,1.3155248973872917
139,2019-09-18 10:45:00,0.7817824802505127,0.3368974914892531,1.2906044100885112,0.7819876430237422,0.3376367713840873,1.2844620383653746
140,2019-09-18 11:00:00,0.771699980505218,0.3296999916710773,1.269126453358889,0.7716708487975864,0.3291056088141816,1.2754759438275378
141,2019-09-18 11:15:00,1.5708274603175594,1.2607124681517234,3.046473123138445,1.5573170682919044,1.2455735609999519,3.010268997272907
142,2019-09-18 11:30:00,2.369954940129901,2.191724944632369,4.879173093123081,2.3695832100230807,2.1907748911539446,4.883509832436543
143,2019-09-18 11:45:00,3.1690824199422423,3.1227374211130154,6.65792411867074,3.1559059198847477,3.10797070874047,6.623658041063367
144,2019-09-18 12:00:00,3.968209899754584,4.053749897593661,8.489255362563613,3.9675127628546614,4.052462611563961,8.491726262457398
145,2019-09-18 12:15:00,8.819112277210479,11.8202722013948,22.187093349474516,8.737607918261038,11.690422975651137,21.953358664699937
146,2019-09-18 12:30:00,13.670014654666376,19.58679450519594,36.29846592041825,13.667263969042969,19.58235702839558,36.2879696403499
147,2019-09-18 12:45:00,18.520917032122277,27.35331680899708,50.00679240415998,18.44141403519502,27.22675097856791,49.78551929093555
148,2019-09-18 13:00:00,23.37181940957817,35.11983911279822,64.107942499151,23.367118222416597,35.11241441892,64.08547295551436
149,2019-09-18 13:15:00,21.95232694543757,32.25079418527639,59.553451768309785,21.980957641941025,32.30696425938724,59.65226745822048
150,2019-09-18 13:30:00,20.53283448129696,29.381749257754564,54.80752641581503,20.528980355145723,29.375896184520666,54.79136214371292
151,2019-09-18 13:45:00,19.11334201715636,26.512704330232737,50.24818097352032,19.141147178956317,26.567263909248243,50.34093310056944
152,2019-09-18 14:00:00,17.693849553015752,23.64365940271091,45.50698721850078,17.690799982307823,23.63929734171008,45.49665300260418
153,2019-09-18 14:15:00,14.481347134170392,18.834607024197798,36.67120733954225,14.538745284219564,18.920397136466278,36.830496674055986
154,2019-09-18 14:30:00,11.26884471532503,14.02555464568468,27.537981588239447,11.267331298647024,14.023410346362482,27.536967432791165
155,2019-09-18 14:45:00,8.05634229647967,9.216502267171563,18.694657202904395,8.11224333068223,9.299998904618688,18.844989980104845
156,2019-09-18 15:00:00,4.843839877634309,4.407449888658448,9.568784596382534,4.843785530694439,4.407409073711093,9.576375934942773
157,2019-09-18 15:15:00,5.834257352614259,6.0760323465065085,12.506594568426564,5.817530708152579,6.047953876469785,12.449582378015322
158,2019-09-18 15:30:00,6.824674827594208,7.744614804354569,15.532713393344071,6.824196788632448,7.743886629080226,15.537176872056815
159,2019-09-18 15:45:00,7.815092302574158,9.41319726220263,18.472763053276744,7.798778582876335,9.385834502941815,18.41876166529008
160,2019-09-18 16:00:00,8.805509777554107,11.08177972005069,21.496698993374693,8.804629307458889,11.080399726630013,21.498264802542888
161,2019-09-18 16:15:00,8.367347288623023,9.913849749555084,19.8143241952051,8.37562871344077,9.935070519749091,19.84120966328255
162,2019-09-18 16:30:00,7.929184799691939,8.745919779059477,18.06921341066573,7.928537160241381,8.745096285679661,18.072480082838624
163,2019-09-18 16:45:00,7.4910223107608545,7.577989808563871,16.385247933541773,7.499076821844099,7.598636144223544,16.410502487442606
164,2019-09-18 17:00:00,7.05285982182977,6.410059838068264,14.641687496003573,7.052433329569612,6.409764196230385,14.646517586566004
165,2019-09-18 17:15:00,6.391634838533719,5.526567360387162,12.96603907203652,6.403252937616652,5.54186366021054,12.989629354850653
166,2019-09-18 17:30:00,5.730409855237667,4.64307488270606,11.23580652561177,5.730289451400673,4.643162095996015,11.242033649652393
167,2019-09-18 17:45:00,5.069184871941617,3.7595824050249576,9.558773460901268,5.080504661206746,3.774481317473691,9.581025483013388
168,2019-09-18 18:00:00,4.407959888645565,2.8760899273438554,7.829890430814993,4.408130213698211,2.876540230890198,7.837399124769968
169,2019-09-18 18:15:00,7.0666323214818485,4.013519898609957,11.938257437025047,7.021423210819386,3.993911749520644,11.861557662162443
170,2019-09-18 18:30:00,9.725304754318133,5.150949869876058,16.175854478043306,9.724321854697022,5.1509076562028335,16.179047616812827
171,2019-09-18 18:45:00,12.383977187154416,6.288379841142159,20.287502380011627,12.339891994341436,6.26928292806831,20.214953432853417
172,2019-09-18 19:00:00,15.042649619990698,7.425809812408261,24.521901820926697,15.040571364571944,7.425300508294439,24.521103279964702
173,2019-09-18 19:15:00,16.07378959394191,8.80213977763924,27.18222776854032,16.0583455056764,8.779494822088127,27.138079023001623
174,2019-09-18 19:30:00,17.104929567893123,10.17846974287022,29.912675159500246,17.102511647426066,10.177418578582909,29.909594286967575
175,2019-09-18 19:45:00,18.136069541844336,11.5547997081012,32.57477954658526,18.120956486741157,11.532720633637359,32.53282528333761
176,2019-09-18 20:00:00,19.167209515795548,12.93112967333218,35.30349360345693,19.164468974690564,12.929564709844149,35.298303110810195
177,2019-09-18 20:15:00,17.34738706176813,11.001327222083091,31.25689922821102,17.380889311466582,11.035619988498725,31.330296321786435
178,2019-09-18 20:30:00,15.527564607740716,9.071524770834005,27.067906721294285,15.525745102341482,9.0708416813836,27.067111777517468
179,2019-09-18 20:45:00,13.7077421537133,7.141722319584914,23.017699345491174,13.740346773927007,7.175102624671471,23.08687325257412
180,2019-09-18 21:00:00,11.887919699685884,5.211919868335825,18.832228167939583,11.88697501237118,5.212073199352214,18.8354899626353
181,2019-09-18 21:15:00,15.196477116104688,7.780697303443048,24.71961763465663,15.141344358616777,7.737238322548309,24.61701339863536
182,2019-09-18 21:30:00,18.505034532523496,10.34947473855027,30.80016123904964,18.502712767275533,10.348558521007206,30.79747931803322
183,2019-09-18 21:45:00,21.813591948942303,12.918252173657493,36.6924523208306,21.759801273794924,12.875906098993427,36.595558458574416
184,2019-09-18 22:00:00,25.122149365361107,15.487029608764711,42.76821869730124,25.118519624024593,15.485099127959042,42.760051732892435
185,2019-09-18 22:15:00,28.68621427532525,16.467314584000633,47.02637816769356,28.629369539782214,16.452853677024834,46.96242729458095
186,2019-09-18 22:30:00,32.2502791852894,17.44759955923655,51.41437215520949,32.24529709473643,17.445365104017643,51.40259946975607
187,2019-09-18 22:45:00,35.814344095253546,18.42788453447247,55.675829090753496,35.75881734176353,18.41374678696562,55.61533691269153
188,2019-09-18 23:00:00,39.37840900521769,19.408169509708387,60.060609360443436,39.37214242640463,19.40564696644557,60.04551986720624
189,2019-09-18 23:15:00,36.7794390708732,17.353367061617064,55.46663844831549,36.829578034429325,17.390792945369533,55.55892777056063
190,2019-09-18 23:30:00,34.1804691365287,15.29856461352574,50.68237681207051,34.17563598812683,15.29702585450365,50.673220999198534
191,2019-09-18 23:45:00,31.581499202184208,13.243762165434418,46.08357646433741,31.630241163003756,13.280172830970237,46.17016397499955
192,2019-09-19 00:00:00,28.982529267839716,11.188959717343096,41.30402169594569,28.979057620233952,11.188354104424919,41.3003437694056
193,2019-09-19 00:15:00,33.082576664263804,14.926167122933292,49.34841733280936,33.01649726037035,14.863797609526912,49.21614992975746
194,2019-09-19 00:30:00,37.18262406068789,18.66337452852349,57.638451899788684,37.17756136620855,18.661255579042738,57.6273682811659
195,2019-09-19 00:45:00,41.28267145711198,22.40058193411369,65.68908003141863,41.2181426669205,22.33978991833543,65.56392546851791
196,2019-09-19 01:00:00,45.38271885353607,26.13778933970389,73.97304023854346,45.376144951000775,26.134235349754718,73.95512654271171
197,2019-09-19 01:15:00,52.54313117264884,30.137481738663155,85.43020715451496,52.42822661531542,30.073758113172673,85.25418069853323
198,2019-09-19 01:30:00,59.70354349176159,34.137174137622424,97.22015229955386,59.69421658928108,34.132150796007,97.19261344534779
199,2019-09-19 01:45:00,66.86395581087436,38.13686653658169,108.68576643111601,66.75173429167606,38.07468473693528,108.5189786569489
200,2019-09-19 02:00:00,74.02436812998712,42.13655893554096,120.46747878450424,74.01242637324661,42.13014252051404,120.43107431378469
201,2019-09-19 02:15:00,87.47354279023239,55.13265360723199,148.9152478890368,87.25732573292143,54.92000982632936,148.47030987797288
202,2019-09-19 02:30:00,100.92271745047763,68.12874827892301,178.1737852161213,100.90558445869543,68.11728598859744,178.11333980175385
203,2019-09-19 02:45:00,114.37189211072292,81.12484295061404,206.64212522642214,114.16073436393228,80.91747365461899,206.2202717635731
204,2019-09-19 03:00:00,127.8210667709682,94.12093762230506,235.88061357649286,127.79900304059771,94.10469088898184,235.79800696798873
205,2019-09-19 03:15:00,142.5770688982002,100.1705024694802,256.7649604781628,142.34857637068666,100.08546446950564,256.49278380332976
206,2019-09-19 03:30:00,157.33307102543222,106.22006731665532,278.19284190329233,157.30576133335043,106.20216094091417,278.0962540586834
207,2019-09-19 03:45:00,172.08907315266424,112.26963216383048,299.0909905714193,171.86569327157522,112.18637767975916,298.8322078826682
208,2019-09-19 04:00:00,186.84507527989624,118.3191970110056,320.505420693797,186.81278286874388,118.29971821391098,320.39600531852415
209,2019-09-19 04:15:00,176.47138304195778,106.98537729732196,298.93432355137116,176.67860545611148,107.19738847566511,299.40525566824397
210,2019-09-19 04:30:00,166.0976908040193,95.65155758363836,276.4330121972275,166.07148516767847,95.63778740150198,276.35400728584955
211,2019-09-19 04:45:00,155.7239985660808,84.31773786995473,254.8383127262608,155.92528888823875,84.52387420152253,255.28000331953558
